,symbol,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,year
259,ETR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1949-05-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ETR.png,22410.701362,Entergy Corp,15045764000.0,213.54,ETR,https://www.entergy.com,2024-08-01,,1.8369,amc,2,,3129554286.0,2024
260,EW,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2000-03-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EW.png,56331.04774100001,Edwards Lifesciences Corp,19492502500.0,602.6,EW,https://www.edwards.com,2024-10-23,,0.7085,amc,3,,1671758711.0,2024
261,EW,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,2000-03-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EW.png,56331.04774100001,Edwards Lifesciences Corp,19492502500.0,602.6,EW,https://www.edwards.com,2024-07-24,,0.7146,amc,2,,1701837409.0,2024
262,EXC,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,1943-07-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EXC.png,34430.866099,Exelon Corp,13123947399.0,1000.03,EXC,https://www.exeloncorp.com/,2024-10-31,,0.7266,amc,3,,6053373723.0,2024
263,EXC,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,1943-07-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EXC.png,34430.866099,Exelon Corp,13123947399.0,1000.03,EXC,https://www.exeloncorp.com/,2024-07-31,,0.4242,amc,2,,4931193700.0,2024
264,EXPD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics & Transportation,2005-06-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EXPD.png,16759.578851999995,Expeditors International of Washington Inc,12066743400.0,141.25,EXPD,https://www.expeditors.com/,2024-11-05,,1.2881,bmo,3,,2324982012.0,2024
265,EXPD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics & Transportation,2005-06-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EXPD.png,16759.578851999995,Expeditors International of Washington Inc,12066743400.0,141.25,EXPD,https://www.expeditors.com/,2024-08-06,,1.248,bmo,2,,2262087547.0,2024
266,EXPE,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2005-07-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EXPE.png,17030.35937,Expedia Group Inc,12064817200.0,132.47,EXPE,https://www.expediagroup.com/,2024-10-31,,6.5589,amc,3,,4284404409.0,2024
267,EXPE,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2005-07-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EXPE.png,17030.35937,Expedia Group Inc,12064817200.0,132.47,EXPE,https://www.expediagroup.com/,2024-08-08,,3.1539,amc,2,,3604894424.0,2024
268,EXR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,2004-08-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959025646.png,32506.177412,Extra Space Storage Inc,18015625556.0,211.73,EXR,https://www.extraspace.com/,2024-11-05,,1.0841,amc,3,,733500178.0,2024
269,EXR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,2004-08-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959025646.png,32506.177412,Extra Space Storage Inc,18015625556.0,211.73,EXR,https://www.extraspace.com/,2024-07-30,,1.0454,amc,2,,718861844.0,2024
270,FAST,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Trading Companies & Distributors,1987-08-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FAST.png,35818.56765199999,Fastenal Co,15074545374.0,572.55,FAST,https://www.fastenal.com/,2024-10-10,,0.5413,amc,3,,1987382647.0,2024
271,FAST,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Trading Companies & Distributors,1987-08-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FAST.png,35818.56765199999,Fastenal Co,15074545374.0,572.55,FAST,https://www.fastenal.com/,2024-07-12,,0.5271,bmo,2,,1967223183.0,2024
272,FCX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1988-05-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FCX.png,72973.690408,Freeport-McMoRan Inc,16023668100.0,1436.49,FCX,https://www.fcx.com/,2024-10-17,,0.4127,amc,3,,6452626642.0,2024
273,FCX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1988-05-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FCX.png,72973.690408,Freeport-McMoRan Inc,16023668100.0,1436.49,FCX,https://www.fcx.com/,2024-07-23,,0.4026,amc,2,,6250094928.0,2024
274,FDX,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics & Transportation,1978-12-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FDX.png,72035.220508,FedEx Corp,19018187500.0,246.08,FDX,https://www.fedex.com/,2024-09-19,,4.9904,amc,1,,22367128215.0,2025
275,FE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1946-09-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FE.png,22243.712811,FirstEnergy Corp,13307617837.0,575.52,FE,https://www.firstenergycorp.com/,2024-10-24,,0.927,amc,3,,4159747288.0,2024
276,FE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1946-09-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FE.png,22243.712811,FirstEnergy Corp,13307617837.0,575.52,FE,https://www.firstenergycorp.com/,2024-07-30,,0.5691,amc,2,,3476105182.0,2024
277,FFIV,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Communications,1999-06-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FFIV.png,10056.549459,F5 Inc,12062725555.0,58.61,FFIV,https://www.f5.com/,2024-10-22,,3.3863,amc,4,,732811492.0,2024
278,FFIV,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Communications,1999-06-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FFIV.png,10056.549459,F5 Inc,12062725555.0,58.61,FFIV,https://www.f5.com/,2024-07-29,,3.0209,amc,3,,699629311.0,2024
279,FIS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2001-06-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FIS.png,41006.858667,Fidelity National Information Services Inc,14075518315.0,556.25,FIS,https://www.fisglobal.com/,2024-11-05,,1.2847,amc,3,,2585653530.0,2024
280,FIS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2001-06-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FIS.png,41006.858667,Fidelity National Information Services Inc,14075518315.0,556.25,FIS,https://www.fisglobal.com/,2024-07-31,,1.2427,amc,2,,2509915397.0,2024
281,FITB,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FITB.png,24769.257155,Fifth Third Bancorp,15135795300.0,684.04,FITB,https://www.53.com/,2024-10-18,,0.8656,amc,3,,2234716500.0,2024
282,FITB,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FITB.png,24769.257155,Fifth Third Bancorp,15135795300.0,684.04,FITB,https://www.53.com/,2024-07-19,,0.8391,amc,2,,2175810664.0,2024
283,FLR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FLR.png,7477.603352999999,Fluor Corp,14693987000.0,171.19,FLR,https://www.fluor.com/,2024-11-01,,0.8145,amc,3,,4772526305.0,2024
284,FLR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FLR.png,7477.603352999999,Fluor Corp,14693987000.0,171.19,FLR,https://www.fluor.com/,2024-08-02,,0.7031,amc,2,,4432624370.0,2024
285,FLS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1997-07-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FLS.png,6089.015465000001,Flowserve Corp,19724436500.0,131.65,FLS,https://www.flowserve.com,2024-10-23,,0.6603,amc,3,,1144175379.0,2024
286,FLS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1997-07-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FLS.png,6089.015465000001,Flowserve Corp,19724436500.0,131.65,FLS,https://www.flowserve.com,2024-08-01,,0.6392,amc,2,,1139472819.0,2024
287,FL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FL.png,2223.0319869999994,Foot Locker Inc,12127203700.0,94.72,FL,https://www.footlocker-inc.com/,2024-08-21,,-0.0728,amc,2,,1936968632.0,2025
288,FMC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,1948-09-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FMC.png,6807.550576,FMC Corp,12152996668.0,124.82,FMC,https://www.fmc.com/en,2024-10-28,,1.0073,amc,3,,1150241297.0,2024
289,FMC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,1948-09-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FMC.png,6807.550576,FMC Corp,12152996668.0,124.82,FMC,https://www.fmc.com/en,2024-07-31,,0.5871,amc,2,,1061060166.0,2024
290,FOXA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2019-02-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FOXA.png,15851.806757,Fox Corp,12128527000.0,466.73,FOXA,https://www.foxcorporation.com/,2024-10-31,,1.1872,amc,1,,3427374807.0,2025
291,FOXA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2019-02-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FOXA.png,15851.806757,Fox Corp,12128527000.0,466.73,FOXA,https://www.foxcorporation.com/,2024-08-07,,0.8387,amc,4,,3162361702.0,2024
292,FOXA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2019-02-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FOXA.png,15851.806757,Fox Corp,12128527000.0,466.73,FOXA,https://www.foxcorporation.com/,2024-10-31,,1.1872,amc,1,,3427374807.0,2025
293,FOXA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2019-02-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FOXA.png,15851.806757,Fox Corp,12128527000.0,466.73,FOXA,https://www.foxcorporation.com/,2024-08-07,,0.8387,amc,4,,3162361702.0,2024
294,FRT,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1984-12-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950824606406.png,8407.703436,Federal Realty Investment Trust,13019988100.0,82.95,FRT,https://www.federalrealty.com/,2024-08-01,,0.7171,amc,2,,295704224.0,2024
295,FTI,GB,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2017-01-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FTI.png,11192.394459,TechnipFMC PLC,441912950303.0,430.97,FTI,https://www.technipfmc.com/,2024-07-25,,0.3053,amc,2,,2253096960.0,2024
296,FTV,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,2016-06-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FTV.png,25571.361357,Fortive Corp,14254465000.0,352.03,FTV,https://www.fortive.com/,2024-10-23,,0.9738,amc,3,,1617640320.0,2024
297,FTV,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,2016-06-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FTV.png,25571.361357,Fortive Corp,14254465000.0,352.03,FTV,https://www.fortive.com/,2024-07-24,,0.9337,amc,2,,1597428816.0,2024
298,F,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,1956-03-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/F.png,51501.148143,Ford Motor Co,13133223000.0,3992.34,F,https://www.ford.com/,2024-10-24,,0.4438,amc,3,,42512777625.0,2024
299,F,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,1956-03-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/F.png,51501.148143,Ford Motor Co,13133223000.0,3992.34,F,https://www.ford.com/,2024-07-24,,0.6649,amc,2,,44730109867.0,2024
300,GD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1952-04-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GD.png,76687.513731,General Dynamics Corp,17038763000.0,274.36,GD,https://www.gd.com,2024-10-23,,4.0039,amc,3,,12305416870.0,2024
301,GD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1952-04-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GD.png,76687.513731,General Dynamics Corp,17038763000.0,274.36,GD,https://www.gd.com,2024-07-24,,3.4245,amc,2,,11943199056.0,2024
302,GE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Industrial Conglomerates,1892-06-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GE.png,178563.174682,General Electric Co,16174433000.0,1094.61,GE,https://www.ge.com,2024-10-22,,1.1224,amc,3,,9811063758.0,2024
303,GE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Industrial Conglomerates,1892-06-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GE.png,178563.174682,General Electric Co,16174433000.0,1094.61,GE,https://www.ge.com,2024-07-23,,1.0127,amc,2,,8997881127.0,2024
304,GILD,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1992-01-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GILD.png,84419.020337,Gilead Sciences Inc,16505743000.0,1245.85,GILD,https://www.gilead.com/,2024-11-05,,1.766,amc,3,,7103291056.0,2024
305,GILD,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1992-01-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GILD.png,84419.020337,Gilead Sciences Inc,16505743000.0,1245.85,GILD,https://www.gilead.com/,2024-08-08,,1.6169,amc,2,,6819750141.0,2024
306,GIS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1928-11-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GIS.png,34990.152597,General Mills Inc,17637647600.0,564.55,GIS,https://www.generalmills.com/,2024-09-18,,1.1487,amc,1,,4939333380.0,2025
307,GLW,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,1945-05-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GLW.png,38265.180896,Corning Inc,16079749000.0,856.62,GLW,https://www.corning.com/,2024-10-22,,0.5335,amc,3,,3697789446.0,2024
308,GLW,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,1945-05-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GLW.png,38265.180896,Corning Inc,16079749000.0,856.62,GLW,https://www.corning.com/,2024-07-30,,0.4521,amc,2,,3448611892.0,2024
309,GM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,2010-08-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GM.png,52780.715526,General Motors Co,13135565000.0,1140.96,GM,https://www.gm.com/,2024-10-22,,2.4595,amc,3,,45818992945.0,2024
310,GM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,2010-08-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GM.png,52780.715526,General Motors Co,13135565000.0,1140.96,GM,https://www.gm.com/,2024-07-23,,2.7536,amc,2,,46381028121.0,2024
311,GOOGL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2004-08-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GOOG.png,2343615.644913,Alphabet Inc,16502530000.0,12358.0,GOOGL,https://abc.xyz/,2024-10-22,,1.8842,amc,3,,88284248704.0,2024
312,GOOGL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2004-08-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GOOG.png,2343615.644913,Alphabet Inc,16502530000.0,12358.0,GOOGL,https://abc.xyz/,2024-07-23,,1.893,amc,2,,86624849519.0,2024
313,GOOGL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2004-08-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GOOG.png,2343615.644913,Alphabet Inc,16502530000.0,12358.0,GOOGL,https://abc.xyz/,2024-10-22,,1.8842,amc,3,,88284248704.0,2024
314,GOOGL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2004-08-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GOOG.png,2343615.644913,Alphabet Inc,16502530000.0,12358.0,GOOGL,https://abc.xyz/,2024-07-23,,1.893,amc,2,,86624849519.0,2024
315,GPC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Distributors,1986-08-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GPC.png,18253.695508,Genuine Parts Co,16789345000.0,139.3,GPC,https://www.genpt.com/,2024-10-17,,2.6986,amc,3,,6158227802.0,2024
316,GPC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Distributors,1986-08-20,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GPC.png,18253.695508,Genuine Parts Co,16789345000.0,139.3,GPC,https://www.genpt.com/,2024-07-23,,2.6354,amc,2,,6116486270.0,2024
317,GPN,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2001-01-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GPN.png,24450.377271000005,Global Payments Inc,17708298030.0,255.25,GPN,https://www.globalpayments.com/,2024-10-29,,3.1552,amc,3,,2413508766.0,2024
318,GPN,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2001-01-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GPN.png,24450.377271000005,Global Payments Inc,17708298030.0,255.25,GPN,https://www.globalpayments.com/,2024-07-30,,2.9481,amc,2,,2341435570.0,2024
319,GPS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1976-07-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GPS.png,8727.800416,Gap Inc,14154270100.0,375.07,GPS,https://www.gapinc.com/,2024-08-22,,0.4097,amc,2,,3668216767.0,2025
320,GRMN,CH,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,2000-12-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GRMN.png,31018.63093,Garmin Ltd,41526301600.0,192.08,GRMN,https://www.garmin.com/,2024-10-30,,1.3974,bmo,3,,1435507200.0,2024
321,GRMN,CH,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,2000-12-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GRMN.png,31018.63093,Garmin Ltd,41526301600.0,192.08,GRMN,https://www.garmin.com/,2024-07-31,,1.4239,bmo,2,,1443108750.0,2024
322,GS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1999-05-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GS.png,152470.41283700004,Goldman Sachs Group Inc,12129021000.0,322.46,GS,https://www.goldmansachs.com/,2024-10-15,,9.1406,amc,3,,13147289059.0,2024
323,GS,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1999-05-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GS.png,152470.41283700004,Goldman Sachs Group Inc,12129021000.0,322.46,GS,https://www.goldmansachs.com/,2024-07-15,,9.1019,bmo,2,,13098588681.0,2024
324,GT,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Auto Components,1927-08-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GT.png,3017.682433,Goodyear Tire & Rubber Co,13307962121.0,284.69,GT,https://www.goodyear.com/,2024-11-04,,0.4069,amc,3,,5309605854.0,2024
325,GT,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Auto Components,1927-08-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GT.png,3017.682433,Goodyear Tire & Rubber Co,13307962121.0,284.69,GT,https://www.goodyear.com/,2024-08-02,,0.1323,amc,2,,4926195718.0,2024
326,GWW,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1975-07-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GWW.png,44582.445149,WW Grainger Inc,18475351000.0,49.07,GWW,https://www.grainger.com/,2024-10-31,,10.5058,amc,3,,4524525461.0,2024
327,GWW,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies & Distributors,1975-07-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GWW.png,44582.445149,WW Grainger Inc,18475351000.0,49.07,GWW,https://www.grainger.com/,2024-08-01,,9.7161,amc,2,,4402762619.0,2024
328,HAL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1948-09-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAL.png,29064.442299999995,Halliburton Co,12818712699.0,885.3,HAL,https://www.halliburton.com/,2024-10-22,,0.8908,amc,3,,6255665966.0,2024
329,HAL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1948-09-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAL.png,29064.442299999995,Halliburton Co,12818712699.0,885.3,HAL,https://www.halliburton.com/,2024-07-19,,0.81,amc,2,,6016329519.0,2024
330,HAS,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,1968-10-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAS.png,7871.271235000001,Hasbro Inc,14014318697.0,139.22,HAS,https://shop.hasbro.com/en-in,2024-10-24,,1.3975,amc,3,,1302299858.0,2024
331,HAS,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,1968-10-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAS.png,7871.271235000001,Hasbro Inc,14014318697.0,139.22,HAS,https://shop.hasbro.com/en-in,2024-07-23,,0.7799,amc,2,,950932069.0,2024
332,HBAN,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HBAN.png,18796.826718,Huntington Bancshares Inc,16173467200.0,1449.25,HBAN,https://www.huntington.com/,2024-10-17,,0.3182,amc,3,,1918503087.0,2024
333,HBAN,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HBAN.png,18796.826718,Huntington Bancshares Inc,16173467200.0,1449.25,HBAN,https://www.huntington.com/,2024-07-19,,0.2947,amc,2,,1861049863.0,2024
334,HBI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",2006-08-16,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HBI.png,1638.2850359999998,HanesBrands Inc,13365198080.0,351.56,HBI,https://www.hanes.com/,2024-11-07,,0.235,amc,3,,1511145163.0,2024
